address,c_b_no,Borough,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,County,Zip,Country,Source
149-16 14 AVENUE,407,QUEENS,40.738405,-73.998918,0.8,nearest_rooftop_match,149,W 14th St,,,New York,NY,New York County,10011,US,City of New York
149-16 14 AVENUE,NA,QUEENS,40.738405,-73.998918,0.8,nearest_rooftop_match,149,W 14th St,,,New York,NY,New York County,10011,US,City of New York
1492 PROSPECT PLACE,308,BROOKLYN,40.672901,-73.927176,0.9,range_interpolation,1492,Prospect Pl,,,Brooklyn,NY,Kings County,11213,US,TIGER/Line® dataset from the US Census Bureau
15 BEEKMAN STREET,101,MANHATTAN,40.71102,-74.006385,1,rooftop,15,Beekman St,,,New York,NY,New York County,10038,US,City of New York
15 BRIDGE PARK DRIVE,302,BROOKLYN,40.692487,-74.000242,0.9,rooftop,15,Bridge Park Dr,,,Brooklyn,NY,Kings County,11201,US,City of New York
15 EAST 19 STREET,314,BROOKLYN,40.738751,-73.990306,1,rooftop,15,E 19th St,,,New York,NY,New York County,10003,US,City of New York
15 EAST 19 STREET,314,BROOKLYN,40.738751,-73.990306,1,rooftop,15,E 19th St,,,New York,NY,New York County,10003,US,City of New York
15 GERRY STREET,301,BROOKLYN,40.700216,-73.949812,0.9,range_interpolation,15,Gerry St,,,Brooklyn,NY,Kings County,11206,US,TIGER/Line® dataset from the US Census Bureau
15 HANOVER PLACE,302,BROOKLYN,40.705853,-74.008716,1,range_interpolation,15,Hanover St,,,New York,NY,New York County,10005,US,TIGER/Line® dataset from the US Census Bureau
15 HUDSON AVENUE,302,BROOKLYN,40.716257,-74.009349,0.95,range_interpolation,15,Hudson St,,,New York,NY,New York County,10013,US,TIGER/Line® dataset from the US Census Bureau
15 HURON STREET,301,BROOKLYN,40.732513,-73.961796,0.9,range_interpolation,15,Huron St,,,Brooklyn,NY,Kings County,11222,US,TIGER/Line® dataset from the US Census Bureau
15 PARKVILLE AVENUE,312,BROOKLYN,40.725492,-73.98375,0.72,nearest_rooftop_match,94,Ave,,,New York,NY,New York County,10009,US,City of New York
15 PARKVILLE AVENUE,312,BROOKLYN,40.725492,-73.98375,0.72,nearest_rooftop_match,94,Ave,,,New York,NY,New York County,10009,US,City of New York
15 WEST  124 STREET,110,MANHATTAN,40.806144,-73.943171,1,range_interpolation,15,W 124th St,,,New York,NY,New York County,10027,US,TIGER/Line® dataset from the US Census Bureau
15 WEST 136 STREET,110,MANHATTAN,40.814122,-73.938099,1,range_interpolation,15,W 136th St,,,New York,NY,New York County,10037,US,TIGER/Line® dataset from the US Census Bureau
15 WEST 136 STREET,110,MANHATTAN,40.814122,-73.938099,1,range_interpolation,15,W 136th St,,,New York,NY,New York County,10037,US,TIGER/Line® dataset from the US Census Bureau
15 WEST 65 STREET,107,MANHATTAN,40.772085,-73.979432,1,range_interpolation,15,W 65th St,,,New York,NY,New York County,10023,US,TIGER/Line® dataset from the US Census Bureau
15 WEST END AVENUE,315,BROOKLYN,40.772217,-73.990365,1,rooftop,15,W End Ave,,,New York,NY,New York County,10023,US,City of New York
150 EAST   91 STREET,108,MANHATTAN,40.782532,-73.95326,1,range_interpolation,150,E 91st St,,,New York,NY,New York County,10128,US,TIGER/Line® dataset from the US Census Bureau
150 EAST 91 STREET,108,MANHATTAN,40.782532,-73.95326,1,range_interpolation,150,E 91st St,,,New York,NY,New York County,10128,US,TIGER/Line® dataset from the US Census Bureau
150 EAST 91 STREET,108,MANHATTAN,40.782532,-73.95326,1,range_interpolation,150,E 91st St,,,New York,NY,New York County,10128,US,TIGER/Line® dataset from the US Census Bureau
150 EAST 91 STREET,108,MANHATTAN,40.782532,-73.95326,1,range_interpolation,150,E 91st St,,,New York,NY,New York County,10128,US,TIGER/Line® dataset from the US Census Bureau
150 LAWRENCE STREET,302,BROOKLYN,40.691617,-73.986445,0.9,range_interpolation,150,Lawrence St,,,Brooklyn,NY,Kings County,11201,US,TIGER/Line® dataset from the US Census Bureau
150 NOLL STREET,304,BROOKLYN,40.703346,-73.930977,0.9,range_interpolation,150,Noll St,,,Brooklyn,NY,Kings County,11206,US,TIGER/Line® dataset from the US Census Bureau
150-01 89 AVENUE,412,QUEENS,40.783425,-73.958656,0.8,nearest_rooftop_match,1,E 89th St,,,New York,NY,New York County,10128,US,City of New York
150-11 41 AVENUE,407,QUEENS,40.755119,-73.98709,0.8,nearest_rooftop_match,154,W 41st St,,,New York,NY,New York County,10036,US,City of New York
150-19 BARCLAY AVENUE,407,QUEENS,40.712725,-74.009667,0.85,range_interpolation,150,Barclay St,,,New York,NY,New York County,10007,US,TIGER/Line® dataset from the US Census Bureau
150-19 GUY R BREWER BOULEVARD,413,QUEENS,40.656931,-73.767274,0.8,nearest_rooftop_match,150-1,Guy R Brewer Blvd,,,Jamaica,NY,Queens County,11434,US,City of New York
150-28 LIBERTY AVENUE,412,QUEENS,40.707965,-74.008891,0.85,nearest_rooftop_match,28,Liberty St,,,New York,NY,New York County,10005,US,City of New York
1504 AVENUE L,314,BROOKLYN,40.750422,-73.996328,0.5,place,,,,,New York,NY,New York County,10001,US,TIGER/Line® dataset from the US Census Bureau
1504 MACOMBS ROAD,204,BRONX,40.826674,-73.938206,0.7,street_center,,Macombs Pl,,,New York,NY,New York County,10039,US,TIGER/Line® dataset from the US Census Bureau
1504 MACOMBS ROAD,204,BRONX,40.826674,-73.938206,0.7,street_center,,Macombs Pl,,,New York,NY,New York County,10039,US,TIGER/Line® dataset from the US Census Bureau
1506 SOUTHERN BOULEVARD,203,BRONX,40.833655,-73.889985,0.9,range_interpolation,1506,Southern Blvd,,,Bronx,NY,Bronx County,10460,US,TIGER/Line® dataset from the US Census Bureau
1508 CONEY ISLAND AVENUE,312,BROOKLYN,40.750422,-73.996328,0.5,place,,,,,New York,NY,New York County,10001,US,TIGER/Line® dataset from the US Census Bureau
1508 CONEY ISLAND AVENUE,312,BROOKLYN,40.750422,-73.996328,0.5,place,,,,,New York,NY,New York County,10001,US,TIGER/Line® dataset from the US Census Bureau
1508 CONEY ISLAND AVENUE,312,BROOKLYN,40.750422,-73.996328,0.5,place,,,,,New York,NY,New York County,10001,US,TIGER/Line® dataset from the US Census Bureau
151 BOWERY,103,MANHATTAN,40.719347,-73.994372,1,range_interpolation,151,Bowery,,,New York,NY,New York County,10002,US,TIGER/Line® dataset from the US Census Bureau
151 FREEMAN STREET,301,BROOKLYN,40.734229,-73.956319,0.9,range_interpolation,151,Freeman St,,,Brooklyn,NY,Kings County,11222,US,TIGER/Line® dataset from the US Census Bureau
151 MULBERRY STREET,102,MANHATTAN,40.719089,-73.997525,1,rooftop,151,Mulberry St,,,New York,NY,New York County,10013,US,City of New York
151 WEST 108 STREET,107,MANHATTAN,40.800393,-73.961917,1,range_interpolation,151,W 108th St,,,New York,NY,New York County,10025,US,TIGER/Line® dataset from the US Census Bureau
1510 BROADWAY,316,BROOKLYN,40.757138,-73.985787,1,range_interpolation,1510,Broadway,,,New York,NY,New York County,10036,US,TIGER/Line® dataset from the US Census Bureau
1511 PARK PLACE,308,BROOKLYN,40.795316,-73.946041,0.85,range_interpolation,1511,Park Ave,,,New York,NY,New York County,10029,US,TIGER/Line® dataset from the US Census Bureau
1514 1 AVENUE,108,MANHATTAN,40.772189,-73.952685,1,range_interpolation,1514,1st Ave,,,New York,NY,New York County,10075,US,TIGER/Line® dataset from the US Census Bureau
1514 60 STREET,NA,BROOKLYN,40.762647,-73.967049,0.6,street_center,,E 60th St,,,New York,NY,New York County,10022,US,TIGER/Line® dataset from the US Census Bureau
1514 MADISON AVENUE,111,MANHATTAN,40.791747,-73.951158,1,range_interpolation,1514,Madison Ave,,,New York,NY,New York County,10029,US,TIGER/Line® dataset from the US Census Bureau
1514 MADISON AVENUE,111,MANHATTAN,40.791747,-73.951158,1,range_interpolation,1514,Madison Ave,,,New York,NY,New York County,10029,US,TIGER/Line® dataset from the US Census Bureau
1515 46 STREET,312,BROOKLYN,40.752717,-73.971809,0.6,street_center,,E 46th St,,,New York,NY,New York County,10017,US,TIGER/Line® dataset from the US Census Bureau
1516 1 AVENUE,108,MANHATTAN,40.772334,-73.952516,1,range_interpolation,1516,1st Ave,,,New York,NY,New York County,10075,US,TIGER/Line® dataset from the US Census Bureau
1518 1 AVENUE,108,MANHATTAN,40.772402,-73.952478,1,range_interpolation,1518,1st Ave,,,New York,NY,New York County,10075,US,TIGER/Line® dataset from the US Census Bureau
1518 MACOMBS ROAD,204,BRONX,40.826674,-73.938206,0.7,street_center,,Macombs Pl,,,New York,NY,New York County,10039,US,TIGER/Line® dataset from the US Census Bureau
152 LENOX ROAD,317,BROOKLYN,40.802988,-73.948856,0.95,range_interpolation,152,Lenox Ave,,,New York,NY,New York County,10026,US,TIGER/Line® dataset from the US Census Bureau
152 WEST  136 STREET,110,MANHATTAN,40.815436,-73.942229,1,rooftop,152,W 136th St,,,New York,NY,New York County,10030,US,City of New York
152 WEST  136 STREET,110,MANHATTAN,40.815436,-73.942229,1,rooftop,152,W 136th St,,,New York,NY,New York County,10030,US,City of New York
1520 1 AVENUE,108,MANHATTAN,40.77247,-73.95244,1,range_interpolation,1520,1st Ave,,,New York,NY,New York County,10075,US,TIGER/Line® dataset from the US Census Bureau
1522 1 AVENUE,108,MANHATTAN,40.772538,-73.952402,1,range_interpolation,1522,1st Ave,,,New York,NY,New York County,10075,US,TIGER/Line® dataset from the US Census Bureau
1522 1 AVENUE,108,MANHATTAN,40.772538,-73.952402,1,range_interpolation,1522,1st Ave,,,New York,NY,New York County,10075,US,TIGER/Line® dataset from the US Census Bureau
1522 57 STREET,312,BROOKLYN,40.767005,-73.98309,0.6,street_center,,W 57th St,,,New York,NY,New York County,10019,US,TIGER/Line® dataset from the US Census Bureau
1522 NEW YORK AVENUE,317,BROOKLYN,40.63564,-73.945218,0.9,rooftop,1522,New York Ave,,,Brooklyn,NY,Kings County,11210,US,City of New York
1524 1 AVENUE,108,MANHATTAN,40.772606,-73.952365,1,range_interpolation,1524,1st Ave,,,New York,NY,New York County,10075,US,TIGER/Line® dataset from the US Census Bureau
1524 47 STREET,312,BROOKLYN,40.75943,-73.984729,0.6,street_center,,W 47th St,,,New York,NY,New York County,10036,US,TIGER/Line® dataset from the US Census Bureau
1525 BRYANT AVENUE,203,BRONX,40.833258,-73.886883,0.9,range_interpolation,1525,Bryant Ave,,,Bronx,NY,Bronx County,10460,US,TIGER/Line® dataset from the US Census Bureau
1526 1 AVENUE,108,MANHATTAN,40.772674,-73.952327,1,range_interpolation,1526,1st Ave,,,New York,NY,New York County,10075,US,TIGER/Line® dataset from the US Census Bureau
1526 LINCOLN PLACE,308,BROOKLYN,40.737799,-73.680095,0.85,rooftop,1526,Lincoln Ave,,,New Hyde Park,NY,Nassau County,11040,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
1527 BRYANT AVENUE,203,BRONX,40.83328,-73.886873,0.9,range_interpolation,1527,Bryant Ave,,,Bronx,NY,Bronx County,10460,US,TIGER/Line® dataset from the US Census Bureau
1528 1 AVENUE,108,MANHATTAN,40.772742,-73.952289,1,range_interpolation,1528,1st Ave,,,New York,NY,New York County,10075,US,TIGER/Line® dataset from the US Census Bureau
1528 45 STREET,312,BROOKLYN,40.758079,-73.986063,0.6,street_center,,W 45th St,,,New York,NY,New York County,10036,US,TIGER/Line® dataset from the US Census Bureau
1529 BROOKLYN AVENUE,317,BROOKLYN,40.635812,-73.942333,0.9,range_interpolation,1529,Brooklyn Ave,,,Brooklyn,NY,Kings County,11210,US,TIGER/Line® dataset from the US Census Bureau
153 - 33 89 AVENUE,NA,QUEENS,40.788421,-73.970762,0.8,range_interpolation,153,W 89th St,,,New York,NY,New York County,10024,US,TIGER/Line® dataset from the US Census Bureau
153 ASHLAND PLACE,302,BROOKLYN,40.691317,-73.978693,0.9,rooftop,153,Ashland Pl,,,Brooklyn,NY,Kings County,11201,US,City of New York
153-19 JAMAICA AVENUE,412,QUEENS,40.725492,-73.98375,0.74,nearest_rooftop_match,94,Ave,,,New York,NY,New York County,10009,US,City of New York
1530 MACE AVENUE,211,BRONX,40.750422,-73.996328,0.5,place,,,,,New York,NY,New York County,10001,US,TIGER/Line® dataset from the US Census Bureau
1532 45 STREET,312,BROOKLYN,40.758079,-73.986063,0.6,street_center,,W 45th St,,,New York,NY,New York County,10036,US,TIGER/Line® dataset from the US Census Bureau
1533 EAST 19 STREET,314,BROOKLYN,40.736582,-73.986001,0.7,street_center,,E 19th St,,,New York,NY,New York County,10003,US,TIGER/Line® dataset from the US Census Bureau
154 LENOX ROAD,317,BROOKLYN,40.803078,-73.948807,0.95,range_interpolation,154,Lenox Ave,,,New York,NY,New York County,10026,US,TIGER/Line® dataset from the US Census Bureau
1541 DEAN STREET,308,BROOKLYN,40.715754,-74.006856,0.7,street_center,,Duane St,,,New York,NY,New York County,10007,US,TIGER/Line® dataset from the US Census Bureau
1541 DEAN STREET,308,BROOKLYN,40.715754,-74.006856,0.7,street_center,,Duane St,,,New York,NY,New York County,10007,US,TIGER/Line® dataset from the US Census Bureau
1547 EAST NEW YORK AVENUE,316,BROOKLYN,40.706963,-74.011354,0.7,street_center,,New St,,,New York,NY,New York County,10005,US,TIGER/Line® dataset from the US Census Bureau
1548 50 STREET,312,BROOKLYN,40.75522,-73.969984,0.6,street_center,,E 50th St,,,New York,NY,New York County,10022,US,TIGER/Line® dataset from the US Census Bureau
155 KING STREET,306,BROOKLYN,40.728282,-74.007849,1,range_interpolation,155,King St,,,New York,NY,New York County,10014,US,TIGER/Line® dataset from the US Census Bureau
155 WEST   29 STREET,105,MANHATTAN,40.747449,-73.991181,1,range_interpolation,155,W 29th St,,,New York,NY,New York County,10001,US,TIGER/Line® dataset from the US Census Bureau
155 WEST 29 STREET,105,MANHATTAN,40.747449,-73.991181,1,range_interpolation,155,W 29th St,,,New York,NY,New York County,10001,US,TIGER/Line® dataset from the US Census Bureau
155 WEST 29 STREET,105,MANHATTAN,40.747449,-73.991181,1,range_interpolation,155,W 29th St,,,New York,NY,New York County,10001,US,TIGER/Line® dataset from the US Census Bureau
155 WITHERS STREET,301,BROOKLYN,40.717372,-73.94569,0.9,rooftop,155,Withers St,,,Brooklyn,NY,Kings County,11211,US,City of New York
155 WITHERS STREET,301,BROOKLYN,40.717372,-73.94569,0.9,rooftop,155,Withers St,,,Brooklyn,NY,Kings County,11211,US,City of New York
155-62 115 AVENUE,412,QUEENS,40.797937,-73.94178,0.8,nearest_rooftop_match,155,E 115th St,,,New York,NY,New York County,10029,US,City of New York
1550 WHITE PLAINS ROAD,209,BRONX,40.717737,-74.002877,0.7,street_center,,White St,,,New York,NY,New York County,10013,US,TIGER/Line® dataset from the US Census Bureau
1559 PROSPECT PLACE,308,BROOKLYN,40.673085,-73.924896,0.9,range_interpolation,1559,Prospect Pl,,,Brooklyn,NY,Kings County,11233,US,TIGER/Line® dataset from the US Census Bureau
156 17 STREET,307,BROOKLYN,40.740249,-73.998035,0.9,rooftop,156,W 17th St,,,New York,NY,New York County,10011,US,City of New York
156 BAY   29 STREET,311,BROOKLYN,40.747493,-73.992298,0.9,rooftop,156,W 29th St,,,New York,NY,New York County,10001,US,City of New York
156 PERRY STREET,102,MANHATTAN,40.734617,-74.008559,1,range_interpolation,156,Perry St,,,New York,NY,New York County,10014,US,TIGER/Line® dataset from the US Census Bureau
156 PERRY STREET,102,MANHATTAN,40.734617,-74.008559,1,range_interpolation,156,Perry St,,,New York,NY,New York County,10014,US,TIGER/Line® dataset from the US Census Bureau
156 RIVINGTON STREET,103,MANHATTAN,40.719332,-73.985492,1,range_interpolation,156,Rivington St,,,New York,NY,New York County,10002,US,TIGER/Line® dataset from the US Census Bureau
156 SOMERS STREET,316,BROOKLYN,40.679247,-73.905765,0.9,range_interpolation,156,Somers St,,,Brooklyn,NY,Kings County,11233,US,TIGER/Line® dataset from the US Census Bureau
1560 SHAKESPEARE AVENUE,205,BRONX,40.750422,-73.996328,0.5,place,,,,,New York,NY,New York County,10001,US,TIGER/Line® dataset from the US Census Bureau
1568 53 STREET,312,BROOKLYN,40.763899,-73.983471,0.6,street_center,,W 53rd St,,,New York,NY,New York County,10019,US,TIGER/Line® dataset from the US Census Bureau
1568 AIR BROADWAY,105,MANHATTAN,40.759026,-73.984534,1,rooftop,1568,Broadway,,,New York,NY,New York County,10036,US,City of New York
1568 AIR BROADWAY,105,MANHATTAN,40.759026,-73.984534,1,rooftop,1568,Broadway,,,New York,NY,New York County,10036,US,City of New York
1568 AIR BROADWAY,105,MANHATTAN,40.759026,-73.984534,1,rooftop,1568,Broadway,,,New York,NY,New York County,10036,US,City of New York
1568 AIR BROADWAY,105,MANHATTAN,40.759026,-73.984534,1,rooftop,1568,Broadway,,,New York,NY,New York County,10036,US,City of New York
1568 AIR BROADWAY,105,MANHATTAN,40.759026,-73.984534,1,rooftop,1568,Broadway,,,New York,NY,New York County,10036,US,City of New York
1569 FLATBUSH AVENUE,314,BROOKLYN,40.750422,-73.996328,0.5,place,,,,,New York,NY,New York County,10001,US,TIGER/Line® dataset from the US Census Bureau
157 AINSLIE STREET,NA,BROOKLYN,40.712577,-73.948424,0.9,nearest_rooftop_match,158,Ainslie St,,,Brooklyn,NY,Kings County,11211,US,City of New York
157 AINSLIE STREET,301,BROOKLYN,40.712577,-73.948424,0.9,nearest_rooftop_match,158,Ainslie St,,,Brooklyn,NY,Kings County,11211,US,City of New York
157 LEXINGTON AVENUE,303,BROOKLYN,40.743676,-73.981529,1,rooftop,157,Lexington Ave,,,New York,NY,New York County,10016,US,City of New York
1571 JARVIS AVENUE,NA,BRONX,40.750422,-73.996328,0.5,place,,,,,New York,NY,New York County,10001,US,TIGER/Line® dataset from the US Census Bureau
1578 LEXINGTON AVENUE,111,MANHATTAN,40.788781,-73.94904,1,range_interpolation,1578,Lexington Ave,,,New York,NY,New York County,10029,US,TIGER/Line® dataset from the US Census Bureau
1578 LEXINGTON AVENUE,111,MANHATTAN,40.788781,-73.94904,1,range_interpolation,1578,Lexington Ave,,,New York,NY,New York County,10029,US,TIGER/Line® dataset from the US Census Bureau
158 LOTT STREET,317,BROOKLYN,40.645606,-73.954218,0.9,range_interpolation,158,Lott St,,,Brooklyn,NY,Kings County,11226,US,TIGER/Line® dataset from the US Census Bureau
158 PIONEER STREET,306,BROOKLYN,40.67934,-74.011468,0.9,rooftop,158,Pioneer St,,,Brooklyn,NY,Kings County,11231,US,City of New York
158 SOMERS STREET,316,BROOKLYN,40.679252,-73.905734,0.9,range_interpolation,158,Somers St,,,Brooklyn,NY,Kings County,11233,US,TIGER/Line® dataset from the US Census Bureau
1580 NOSTRAND AVENUE,317,BROOKLYN,40.750422,-73.996328,0.5,place,,,,,New York,NY,New York County,10001,US,TIGER/Line® dataset from the US Census Bureau
159 BOERUM STREET,301,BROOKLYN,40.706117,-73.942346,0.9,range_interpolation,159,Boerum St,,,Brooklyn,NY,Kings County,11206,US,TIGER/Line® dataset from the US Census Bureau
159 BROADWAY,301,BROOKLYN,40.709532,-74.010477,1,range_interpolation,159,Broadway,,,New York,NY,New York County,10013,US,TIGER/Line® dataset from the US Census Bureau
1591 2 AVENUE,108,MANHATTAN,40.775714,-73.953565,1,range_interpolation,1591,2nd Ave,,,New York,NY,New York County,10028,US,TIGER/Line® dataset from the US Census Bureau
1591 JESUP AVENUE,205,BRONX,40.750422,-73.996328,0.5,place,,,,,New York,NY,New York County,10001,US,TIGER/Line® dataset from the US Census Bureau
