"job__","issued_date","expired_date","address","Borough","LOT","Bin","Block","c_b_no","LATITUDE","LONGITUDE","CENSUS_TRACT","geometry","name"
"X00050644-I1",2018-08-01 12:00:00,2019-03-31 12:00:00,"1117 HOE AVENUE","BRONX",34,2006037,2744,202,0,0,0,list(),NA
"M00175590-I1",2019-06-07 12:00:00,2019-09-12 12:00:00,"145 BOWERY","MANHATTAN",9,1005635,423,103,0,0,0,list(),NA
"B00058141-I1",2018-07-06 12:00:00,2019-07-06 12:00:00,"322 LINCOLN ROAD","BROOKLYN",26,3820653,5030,309,0,0,0,list(),NA
"Q00612225-I1",2021-10-15 12:00:00,2022-10-15 04:00:00,"133-08 ROCK BOULEVARD","QUEENS",50,4865403,11757,410,0,0,0,list(),NA
"X00222037-I1",2019-09-17 12:00:00,2020-09-17 04:00:00,"808 ELSMERE PLACE","BRONX",25,2010043,2955,206,0,0,0,list(),NA
"B00030551-I1",2018-03-28 12:00:00,2018-09-26 12:00:00,"199 MONTROSE AVENUE","BROOKLYN",37,3426418,3054,301,0,0,0,list(),NA
"M00011869-I1",2020-08-06 12:00:00,2021-04-01 12:00:00,"182 SPRING STREET","MANHATTAN",25,1007359,489,102,0,0,0,list(),NA
"X00357245-I1",2020-06-26 12:00:00,2020-09-30 12:00:00,"2028 WALTON AVENUE","BRONX",40,2007946,2829,205,0,0,0,list(),NA
"B00909305-I1",2024-01-09 12:00:00,2024-11-19 12:00:00,"467 GRAND STREET","BROOKLYN",31,3062740,2387,301,0,0,0,list(),NA
"X08043852-I1",2022-11-23 12:00:00,2023-11-23 05:00:00,"959 ANDERSON AVENUE","BRONX",32,2003125,2507,204,0,0,0,list(),NA
"B00402390-I1",2020-09-25 12:00:00,2021-09-25 04:00:00,"346 BUTLER STREET","BROOKLYN",9,3019145,943,306,0,0,0,list(),NA
"B00934456-I1",2024-01-10 12:00:00,2024-11-19 12:00:00,"676 MYRTLE AVENUE","BROOKLYN",22,3822330,1914,NA,0,0,0,list(),NA
"X00891758-I1",2023-06-22 12:00:00,2024-06-22 04:00:00,"3825 CARPENTER AVENUE","BRONX",89,2057561,4653,212,0,0,0,list(),NA
"M00370837-I1",2020-07-22 12:00:00,2021-07-22 04:00:00,"248 EAST 83 STREET","MANHATTAN",28,1048686,1528,108,0,0,0,list(),NA
"M00355405-I1",2022-01-31 12:00:00,2023-01-25 05:00:00,"14 CLINTON STREET","MANHATTAN",47,1801609,350,103,0,0,0,list(),NA
"B00269585-I1",2020-02-18 12:00:00,2020-08-06 12:00:00,"30 FRONT STREET","BROOKLYN",25,3426502,45,302,0,0,0,list(),NA
"M00900096-I1",2023-07-06 12:00:00,2024-07-06 04:00:00,"205 EAST 110 STREET","MANHATTAN",1,1091791,1660,111,0,0,0,list(),NA
"M00099986-I1",2019-12-23 12:00:00,2020-02-29 12:00:00,"131 BROOME STREET","MANHATTAN",80,1090664,341,103,0,0,0,list(),NA
"M00271708-I1",2019-12-21 12:00:00,2020-02-07 12:00:00,"297 3 AVENUE","MANHATTAN",57,1019665,903,106,0,0,0,list(),NA
"Q00967883-I1",2023-11-28 12:00:00,2024-11-06 12:00:00,"1212 SEAGIRT BOULEVARD","QUEENS",1,4619470,15620,NA,0,0,0,list(),NA
"M00002213-I1",2018-01-12 12:00:00,2018-04-01 12:00:00,"550 WEST 21 STREET","MANHATTAN",61,1012304,692,104,0,0,0,list(),NA
"B00139403-I1",2019-03-08 12:00:00,2020-03-08 05:00:00,"728 PROSPECT PLACE","BROOKLYN",15,3824802,1233,308,0,0,0,list(),NA
"Q00072371-I1",2018-08-23 12:00:00,2018-10-06 12:00:00,"45-11 78 STREET","QUEENS",63,4038299,1530,404,0,0,0,list(),NA
"M00332230-I1",2020-03-13 12:00:00,2021-03-13 05:00:00,"32 WEST 38 STREET","MANHATTAN",67,1015976,839,105,0,0,0,list(),NA
"X00388575-I1",2020-08-24 12:00:00,2021-08-24 04:00:00,"297 EAST 161 STREET","BRONX",50,2001941,2421,204,0,0,0,list(),NA
"Q00634703-I1",2022-12-12 12:00:00,2023-11-11 05:00:00,"18-11 21 DRIVE","QUEENS",205,4623392,896,401,0,0,0,list(),NA
"M00070508-I1",2021-06-28 12:00:00,2022-06-15 04:00:00,"151 MULBERRY STREET","MANHATTAN",18,1084399,236,102,0,0,0,list(),NA
"B00800122-I1",2022-12-23 12:00:00,2023-12-23 05:00:00,"1451 59 STREET","BROOKLYN",57,3140830,5706,312,0,0,0,list(),NA
"M00510604-I1",2023-04-20 12:00:00,2024-01-06 05:00:00,"38 WEST    8 STREET","MANHATTAN",24,1008941,553,102,0,0,0,list(),NA
"X00180998-I1",2021-08-17 12:00:00,2022-02-06 12:00:00,"536 WALES AVENUE","BRONX",18,2816876,2581,201,0,0,0,list(),NA
"B08036572-I1",2022-11-09 12:00:00,2023-11-09 05:00:00,"205 JAVA STREET","BROOKLYN",38,3064491,2541,301,0,0,0,list(),NA
"B00001822-I1",2018-10-25 12:00:00,2019-10-25 12:00:00,"44 BOX STREET","BROOKLYN",11,3806974,2483,301,0,0,0,list(),NA
"B00007900-I1",2019-03-27 12:00:00,2020-09-30 01:00:00,"254 55 STREET","BROOKLYN",25,3802563,829,307,0,0,0,list(),NA
"M00241020-I1",2019-10-16 12:00:00,2020-04-01 12:00:00,"1209 1 AVENUE","MANHATTAN",23,1085181,1440,108,0,0,0,list(),NA
"M00468872-I1",2021-02-12 12:00:00,2022-02-12 05:00:00,"428 WEST   19 STREET","MANHATTAN",52,1012562,716,104,0,0,0,list(),NA
"X00354558-I1",2020-06-09 12:00:00,2021-06-09 04:00:00,"2073 ANTHONY AVENUE","BRONX",21,2013634,3156,205,0,0,0,list(),NA
"X00585540-I1",2023-09-20 12:00:00,2024-09-20 12:00:00,"1777 WEEKS AVENUE","BRONX",37,2007426,2796,205,0,0,0,list(),NA
"M00039691-I1",2018-10-03 12:00:00,2019-10-03 12:00:00,"509 WEST 167 STREET","MANHATTAN",104,1079743,2123,112,0,0,0,list(),NA
"X00814747-I1",2023-01-20 12:00:00,2024-01-20 05:00:00,"456 EAST  158 STREET","BRONX",48,2001450,2379,201,0,0,0,list(),NA
"Q00785224-I1",2022-08-02 12:00:00,2023-08-02 04:00:00,"112-02 14 ROAD","QUEENS",1,4098101,4064,407,0,0,0,list(),NA
"M00134212-I1",2019-02-25 12:00:00,2020-02-25 12:00:00,"503 WEST 133 STREET","MANHATTAN",24,1085357,1987,109,0,0,0,list(),NA
"Q00767704-I1",2022-07-07 12:00:00,2023-07-07 04:00:00,"43-15 52 STREET","QUEENS",16,4315156,1321,402,0,0,0,list(),NA
"B01003323-I1",2024-02-09 12:00:00,2025-02-09 12:00:00,"1052 WILLOUGHBY AVENUE","BROOKLYN",10,3831124,3208,304,0,0,0,list(),NA
"Q00790996-I1",2022-08-12 12:00:00,2023-08-12 04:00:00,"97-44 64 AVENUE","QUEENS",26,4050471,2091,406,0,0,0,list(),NA
"Q00330492-I1",2020-04-13 12:00:00,2021-04-13 04:00:00,"97-11 SUTPHIN BOULEVARD","QUEENS",10,4623127,10031,412,0,0,0,list(),NA
"B00801630-I1",2022-12-20 12:00:00,2023-07-21 04:00:00,"949 BEDFORD AVENUE","BROOKLYN",10,3048939,1762,303,0,0,0,list(),NA
"B00391786-I1",2020-08-28 12:00:00,2021-08-28 04:00:00,"193 22 STREET","BROOKLYN",67,3009365,643,307,0,0,0,list(),NA
"B00286794-I1",2020-04-08 12:00:00,2021-04-08 04:00:00,"222 1 STREET","BROOKLYN",1,3846361,968,306,0,0,0,list(),NA
"M00794891-I1",2022-08-18 12:00:00,2023-08-18 04:00:00,"989 6 AVENUE","MANHATTAN",42,1015242,812,105,0,0,0,list(),NA
"B00900664-I1",2023-07-10 12:00:00,2024-07-10 04:00:00,"107 SCHAEFER STREET","BROOKLYN",65,3079250,3422,304,0,0,0,list(),NA
"M00138242-I1",2019-03-11 12:00:00,2019-03-15 12:00:00,"606 WEST 30 STREET","MANHATTAN",39,1012275,675,104,0,0,0,list(),NA
"Q00660059-I1",2022-01-12 12:00:00,2022-05-01 04:00:00,"49-18 5 STREET","QUEENS",1,4436571,17,402,0,0,0,list(),NA
"B00343738-I1",2020-04-27 12:00:00,2021-04-27 04:00:00,"169 WILLIAMS AVENUE","BROOKLYN",6,3083774,3717,305,0,0,0,list(),NA
"Q00277178-I1",2019-12-16 12:00:00,2021-01-31 12:00:00,"43-36 53 STREET","QUEENS",42,4030880,1321,402,0,0,0,list(),NA
"X08053314-I1",2022-12-15 12:00:00,2023-12-15 05:00:00,"757 VAN NEST AVENUE","BRONX",27,2043122,4035,211,0,0,0,list(),NA
"B00062692-I1",2018-07-19 12:00:00,2018-09-01 12:00:00,"766 DECATUR STREET","BROOKLYN",31,3810849,1507,316,0,0,0,list(),NA
"Q00437604-I1",2021-12-06 12:00:00,2022-12-06 05:00:00,"81-80 COOPER AVENUE","QUEENS",2,4842231,3810,405,0,0,0,list(),NA
"B00984033-I1",2024-01-03 12:00:00,2024-06-27 12:00:00,"1889 ATLANTIC AVENUE","BROOKLYN",30,3048272,1714,303,0,0,0,list(),NA
"M00334936-I1",2020-03-30 12:00:00,2020-08-06 12:00:00,"342 EAST 104 STREET","MANHATTAN",33,1052689,1675,111,0,0,0,list(),NA
"B00855134-I1",2023-04-05 12:00:00,2023-05-19 12:00:00,"27 MONTROSE AVENUE","BROOKLYN",42,3071059,3049,301,0,0,0,list(),NA
"X00079217-I1",2018-10-02 12:00:00,2019-04-01 12:00:00,"115 WEST 180 STREET","BRONX",40,2127418,3222,205,0,0,0,list(),NA
"M00249750-I1",2019-10-24 12:00:00,2020-10-24 04:00:00,"1834 3 AVENUE","MANHATTAN",33,1051849,1629,111,0,0,0,list(),NA
"B08006516-I1",2022-09-22 12:00:00,2023-09-22 04:00:00,"24 MIDDLETON STREET","BROOKLYN",3,3428904,2239,301,0,0,0,list(),NA
"M00075335-I1",2018-09-06 12:00:00,2019-04-09 12:00:00,"151 WEST 108 STREET","MANHATTAN",5,1056000,1863,107,0,0,0,list(),NA
"B00535255-I1",2021-06-16 12:00:00,2021-11-04 12:00:00,"8794 BAY PARKWAY","BROOKLYN",44,3168985,6447,311,0,0,0,list(),NA
"B00324561-I1",2020-03-09 12:00:00,2020-10-01 12:00:00,"2502-2506 NEWKIRK AVENUE","BROOKLYN",41,3822959,5212,317,0,0,0,list(),NA
"M00129038-I1",2019-04-12 12:00:00,2020-04-01 12:00:00,"1347 3 AVENUE","MANHATTAN",45,1044091,1431,108,0,0,0,list(),NA
"M00234999-I1",2019-09-30 12:00:00,2019-12-31 12:00:00,"50 VANDAM STREET","MANHATTAN",60,1009743,579,102,0,0,0,list(),NA
"Q00601143-I1",2023-06-30 12:00:00,2024-06-10 12:00:00,"144-02 94 AVENUE","QUEENS",1,4213952,9993,412,0,0,0,list(),NA
"B00793278-I1",2022-08-17 12:00:00,2023-08-17 04:00:00,"2138 BEDFORD AVENUE","BROOKLYN",148,3429203,5086,314,0,0,0,list(),NA
"S00532074-I1",2021-06-03 12:00:00,2022-06-03 04:00:00,"44 VICTORY BOULEVARD","STATEN ISLAND",40,5013250,498,501,0,0,0,list(),NA
"Q00660058-I1",2022-01-13 12:00:00,2022-05-01 04:00:00,"2-33 50 AVENUE","QUEENS",1,4436573,17,402,0,0,0,list(),NA
"Q00134658-I1",2019-02-26 12:00:00,2020-02-26 12:00:00,"41-28 MURRAY STREET","QUEENS",1,4114909,5058,407,0,0,0,list(),NA
"B00482269-S6",2023-08-30 12:00:00,2024-08-30 04:00:00,"906 EAST NEW YORK AVENUE","BROOKLYN",76,3099118,4588,309,0,0,0,list(),NA
"M00963524-I1",2023-11-16 12:00:00,2024-09-30 04:00:00,"665 5 AVENUE","MANHATTAN",69,1035721,1288,105,0,0,0,list(),NA
"Q00003135-I1",2018-05-29 12:00:00,2019-05-29 12:00:00,"42-22 CRESCENT STREET","QUEENS",27,4005064,424,402,0,0,0,list(),NA
"B00949189-I1",2023-10-19 12:00:00,2024-10-19 04:00:00,"288 4 AVENUE","BROOKLYN",34,3429563,456,NA,0,0,0,list(),NA
"B00252191-I1",2019-10-29 12:00:00,2020-03-17 12:00:00,"2909 WEST 17 STREET","BROOKLYN",1,3189582,7062,313,0,0,0,list(),NA
"X00882178-I1",2023-05-30 12:00:00,2024-04-05 04:00:00,"831 FOREST AVENUE","BRONX",18,2129405,2647,201,0,0,0,list(),NA
"X00386408-I1",2020-08-20 12:00:00,2020-09-30 12:00:00,"4421 WHITE PLAINS ROAD","BRONX",57,2070703,5069,212,0,0,0,list(),NA
"M00109810-I1",2020-04-01 12:00:00,2021-04-01 12:00:00,"128 EAST 28 STREET","MANHATTAN",76,1018200,883,105,0,0,0,list(),NA
"B00260112-I1",2021-06-21 12:00:00,2022-06-21 04:00:00,"63 LEWIS AVENUE","BROOKLYN",6,3844018,1589,303,0,0,0,list(),NA
"B00376265-I1",2020-07-28 12:00:00,2021-07-28 04:00:00,"485 EAST   28 STREET","BROOKLYN",70,3120508,5215,317,0,0,0,list(),NA
"X00889170-I1",2023-06-29 12:00:00,2024-06-17 04:00:00,"3530 WEBSTER AVENUE","BRONX",50,2018692,3360,207,0,0,0,list(),NA
"B00000960-I1",2017-10-24 12:00:00,2018-03-01 12:00:00,"1547 EAST NEW YORK AVENUE","BROOKLYN",35,3425272,1461,316,0,0,0,list(),NA
"Q00942521-I1",2023-10-06 12:00:00,2024-06-13 04:00:00,"14-09 31 AVENUE","QUEENS",21,4005915,534,NA,0,0,0,list(),NA
"Q00277423-I1",2019-12-13 12:00:00,2020-12-13 05:00:00,"39-76 58 STREET","QUEENS",1,4437102,1228,402,0,0,0,list(),NA
"B00016360-I1",2018-02-09 12:00:00,2019-02-09 12:00:00,"1441 58 STREET","BROOKLYN",56,3140488,5699,312,0,0,0,list(),NA
"B00972751-I1",2024-01-09 12:00:00,2024-11-19 12:00:00,"406 WILLOUGHBY AVENUE","BROOKLYN",37,3429498,1763,NA,0,0,0,list(),NA
"Q00490033-I1",2021-04-01 12:00:00,2022-04-01 04:00:00,"19-06 FLUSHING AVENUE","QUEENS",1,4537954,3376,405,0,0,0,list(),NA
"M00761693-I1",2022-07-13 12:00:00,2023-04-20 04:00:00,"519 6 AVENUE","MANHATTAN",41,1010649,609,102,0,0,0,list(),NA
"B00954458-I1",2023-11-01 12:00:00,2024-08-14 12:00:00,"474 PROSPECT AVENUE","BROOKLYN",34,3016580,870,NA,0,0,0,list(),NA
"B00296719-I1",2023-07-31 12:00:00,2024-07-31 04:00:00,"931 CARROLL STREET","BROOKLYN",58,3029709,1188,309,0,0,0,list(),NA
"M00440875-I1",2021-01-12 12:00:00,2022-01-12 05:00:00,"16 EAST   16 STREET","MANHATTAN",39,1016077,843,105,0,0,0,list(),NA
"B00224999-I1",2022-01-03 12:00:00,2023-01-03 05:00:00,"103 LEE AVENUE","BROOKLYN",6,3060187,2200,301,0,0,0,list(),NA
"Q00034334-I1",2021-02-23 12:00:00,2022-02-23 05:00:00,"32-35 QUEENS BOULEVARD","QUEENS",50,4618205,244,402,0,0,0,list(),NA
"M00441696-I1",2022-12-02 12:00:00,2023-12-02 05:00:00,"1981 MADISON AVENUE","MANHATTAN",120,1091638,1751,111,0,0,0,list(),NA
"X00418632-I1",2020-10-29 12:00:00,2021-10-29 04:00:00,"2075 ANTHONY AVENUE","BRONX",20,2013633,3156,205,0,0,0,list(),NA
"X00641388-I1",2022-12-06 12:00:00,2023-07-21 04:00:00,"2136 HONEYWELL AVENUE","BRONX",26,2013182,3125,206,0,0,0,list(),NA
"Q00797459-I1",2022-09-01 12:00:00,2023-09-01 04:00:00,"48-02 48 AVENUE","QUEENS",7,4437369,2292,402,0,0,0,list(),NA
"B00747314-I1",2023-06-08 12:00:00,2024-01-06 05:00:00,"218 FRONT STREET","BROOKLYN",20,3000146,55,302,0,0,0,list(),NA
"M00062896-I1",2018-11-07 12:00:00,2019-11-07 12:00:00,"62 WEST 125 STREET","MANHATTAN",62,1053481,1722,110,0,0,0,list(),NA
"Q00480373-I1",2021-03-09 12:00:00,2021-11-20 12:00:00,"16 NOEL ROAD","QUEENS",13,4442158,15453,414,0,0,0,list(),NA
"B00002420-I1",2017-11-15 12:00:00,2017-12-31 12:00:00,"15 BRIDGE PARK DRIVE","BROOKLYN",25,3858778,245,302,0,0,0,list(),NA
"B00520704-I1",2021-05-13 12:00:00,2022-05-13 04:00:00,"1 SULLIVAN PLACE","BROOKLYN",95,3828287,1192,309,0,0,0,list(),NA
"B00387333-I1",2021-03-31 12:00:00,2022-03-31 12:00:00,"449 CHESTER STREET","BROOKLYN",12,3808712,3602,316,0,0,0,list(),NA
"B00052839-I1",2018-06-14 12:00:00,2019-02-24 12:00:00,"31 TROUTMAN STREET","BROOKLYN",69,3829229,3171,304,0,0,0,list(),NA
"B00793761-I1",2022-08-19 12:00:00,2023-08-19 04:00:00,"218 CLASSON AVENUE","BROOKLYN",46,3054907,1909,302,0,0,0,list(),NA
"B00566815-I1",2021-08-11 12:00:00,2022-08-11 04:00:00,"15 WEST END AVENUE","BROOKLYN",79,3859497,8726,315,0,0,0,list(),NA
"B00067394-I1",2018-08-07 12:00:00,2018-08-08 12:00:00,"280 DEKALB AVENUE","BROOKLYN",22,3345391,1930,302,0,0,0,list(),NA
"Q08051568-I1",2022-12-08 12:00:00,2023-12-08 05:00:00,"5-17 47 ROAD","QUEENS",18,4436583,29,402,0,0,0,list(),NA
"Q00317615-I1",2020-02-19 12:00:00,2021-02-19 05:00:00,"95-01 37 AVENUE","QUEENS",41,4036188,1469,403,0,0,0,list(),NA
"M00860175-I1",2023-06-07 12:00:00,2024-06-07 04:00:00,"407 WEST  206 STREET","MANHATTAN",9,1091692,2203,112,0,0,0,list(),NA
"X00895677-I1",2023-06-27 12:00:00,2024-06-01 04:00:00,"1527 BRYANT AVENUE","BRONX",43,2130738,2996,203,0,0,0,list(),NA
"B00696882-I1",2022-04-26 12:00:00,2023-04-26 04:00:00,"14 CLAY STREET","BROOKLYN",12,3336599,2487,301,0,0,0,list(),NA
"M00073423-I1",2018-11-28 12:00:00,2019-11-28 12:00:00,"314 WEST 127 STREET","MANHATTAN",41,1085352,1953,110,0,0,0,list(),NA
"B00818467-I1",2023-01-30 12:00:00,2024-01-30 05:00:00,"27 BRIGHTON   11 STREET","BROOKLYN",12,3245450,8711,313,0,0,0,list(),NA
"M00097169-I1",2020-01-09 12:00:00,2021-01-09 05:00:00,"540 WEST 21 STREET","MANHATTAN",53,1091577,692,104,0,0,0,list(),NA
"X00730107-I1",2022-05-05 12:00:00,2023-05-05 04:00:00,"2077 RYER AVENUE","BRONX",57,2013654,3156,205,0,0,0,list(),NA
"B00180609-I1",2019-06-20 12:00:00,2019-07-25 12:00:00,"1508 CONEY ISLAND AVENUE","BROOKLYN",45,3425665,6536,312,0,0,0,list(),NA
"X00388186-I1",2020-08-28 12:00:00,2020-12-22 12:00:00,"661 MANIDA STREET","BRONX",206,2006626,2765,202,0,0,0,list(),NA
"M00103795-I1",2019-03-26 12:00:00,2020-09-30 01:00:00,"507 3 AVENUE","MANHATTAN",1,1020140,915,106,0,0,0,list(),NA
"X00609906-I1",2021-10-18 12:00:00,2022-10-18 04:00:00,"951 OLMSTEAD AVENUE","BRONX",36,2129231,3682,209,0,0,0,list(),NA
"B00964487-I1",2023-12-12 12:00:00,2024-01-06 05:00:00,"368 AVENUE U","BROOKLYN",9,3192734,7127,NA,0,0,0,list(),NA
"B00687892-I1",2022-03-16 12:00:00,2023-03-16 12:00:00,"204 BEDFORD AVENUE","BROOKLYN",22,3335706,2335,301,0,0,0,list(),NA
"M00061573-I1",2019-12-18 12:00:00,2020-09-30 12:00:00,"1568 AIR BROADWAY","MANHATTAN",9062,1085494,999,105,0,0,0,list(),NA
"B00844920-I1",2023-03-24 12:00:00,2024-03-17 04:00:00,"58 DUPONT STREET","BROOKLYN",12,3811380,2495,301,0,0,0,list(),NA
"B00180740-I1",2019-07-30 12:00:00,2021-01-31 12:00:00,"97 LYNCH STREET","BROOKLYN",70,3061206,2232,301,0,0,0,list(),NA
"M00387103-I1",2020-09-17 12:00:00,2021-02-04 12:00:00,"251 EAST 77 STREET","MANHATTAN",120,1044130,1432,108,0,0,0,list(),NA
"Q00842076-I1",2023-04-10 12:00:00,2024-04-10 04:00:00,"23-10 42 ROAD","QUEENS",19,4624033,428,402,0,0,0,list(),NA
"M00847576-I1",2023-03-22 12:00:00,2023-07-07 04:00:00,"162 PERRY STREET","MANHATTAN",21,1078310,637,102,0,0,0,list(),NA
"Q00642861-I1",2021-12-14 12:00:00,2022-12-14 05:00:00,"33-31 PRINCE STREET","QUEENS",76,4111994,4949,407,0,0,0,list(),NA
"Q00798854-I1",2022-08-25 12:00:00,2023-08-25 04:00:00,"42-62 HUNTER STREET","QUEENS",22,4623867,431,402,0,0,0,list(),NA
"X00331480-I1",2020-03-16 12:00:00,2020-08-06 12:00:00,"567 EAST 149 STREET","BRONX",1,2128228,2276,201,0,0,0,list(),NA
"B00070159-I1",2018-08-28 12:00:00,2018-10-06 12:00:00,"595 SMITH STREET","BROOKLYN",1,3336391,489,306,0,0,0,list(),NA
"B00394395-I1",2020-09-03 12:00:00,2021-09-03 04:00:00,"2011 NOSTRAND AVENUE","BROOKLYN",13,3113777,4994,317,0,0,0,list(),NA
"B00125592-I1",2019-02-05 12:00:00,2020-02-05 12:00:00,"771 EAST 32 STREET","BROOKLYN",13,3205953,7560,317,0,0,0,list(),NA
"X00131146-I1",2019-02-20 12:00:00,2020-01-22 12:00:00,"1051 WHITLOCK AVENUE","BRONX",90,2130932,2756,202,0,0,0,list(),NA
"B00650675-I1",2022-02-01 12:00:00,2023-02-01 05:00:00,"544 CARROLL STREET","BROOKLYN",13,3429409,456,306,0,0,0,list(),NA
"S00898344-I1",2023-07-26 12:00:00,2024-04-01 12:00:00,"126 SIMONSON AVENUE","STATEN ISLAND",124,5027112,1186,501,0,0,0,list(),NA
"X00583758-I1",2021-08-31 12:00:00,2022-08-31 04:00:00,"1127 LONGWOOD AVENUE","BRONX",75,2129365,2737,202,0,0,0,list(),NA
"Q00978765-I1",2024-01-02 12:00:00,2024-08-29 12:00:00,"25-14 21 STREET","QUEENS",46,4020009,888,401,0,0,0,list(),NA
"B00843370-I1",2024-01-08 12:00:00,2024-11-19 12:00:00,"4108 14 AVENUE","BROOKLYN",37,3135748,5594,312,0,0,0,list(),NA
"M00140066-I1",2019-03-25 12:00:00,2020-08-06 12:00:00,"129 EAST 28 STREET","MANHATTAN",17,1082100,884,105,0,0,0,list(),NA
"X00738705-I1",2022-05-18 12:00:00,2023-05-15 04:00:00,"3031 BRONXWOOD AVENUE","BRONX",38,2055725,4573,212,0,0,0,list(),NA
"M00141903-I1",2019-03-25 12:00:00,2020-09-30 01:00:00,"22 WEST 137 STREET","MANHATTAN",2,1091739,1734,110,0,0,0,list(),NA
"M00692470-I1",2022-03-14 12:00:00,2023-02-28 12:00:00,"22 EAST  103 STREET","MANHATTAN",58,1074156,1608,111,0,0,0,list(),NA
"M00462332-I1",2023-09-29 12:00:00,2024-09-29 04:00:00,"600 WEST  125 STREET","MANHATTAN",26,1091635,1995,109,0,0,0,list(),NA
"B00725896-I1",2022-04-28 12:00:00,2023-04-28 04:00:00,"40 SKILLMAN AVENUE","BROOKLYN",24,3068498,2751,301,0,0,0,list(),NA
"X00438011-I1",2023-05-16 12:00:00,2023-12-19 05:00:00,"430 EAST 158 STREET","BRONX",19,2001440,2379,201,0,0,0,list(),NA
"M00198214-I1",2020-06-23 12:00:00,2021-06-23 04:00:00,"620 WEST 153 STREET","MANHATTAN",7502,1091769,2099,109,0,0,0,list(),NA
"X00395062-I1",2021-12-01 12:00:00,2022-12-01 05:00:00,"4318 KATONAH AVENUE","BRONX",1,2129600,3386,212,0,0,0,list(),NA
"M00122504-I1",2020-06-22 12:00:00,2021-06-22 04:00:00,"144 WEST 125 STREET","MANHATTAN",9,1057819,1909,110,0,0,0,list(),NA
"B08039396-I1",2022-11-21 12:00:00,2023-11-21 05:00:00,"194 30 STREET","BROOKLYN",18,3009936,673,307,0,0,0,list(),NA
"B08020630-I1",2022-10-19 12:00:00,2023-10-19 04:00:00,"11 OCEAN PARKWAY","BROOKLYN",10,3429422,5322,307,0,0,0,list(),NA
"M00500775-I1",2022-04-15 12:00:00,2023-03-31 12:00:00,"15 WEST  124 STREET","MANHATTAN",27,1053459,1722,110,0,0,0,list(),NA
"B00557714-I1",2021-07-14 12:00:00,2021-11-06 12:00:00,"80A 4 AVENUE","BROOKLYN",41,3006002,389,302,0,0,0,list(),NA
"B00370025-I1",2020-07-15 12:00:00,2021-07-15 04:00:00,"1032 MANHATTAN AVENUE","BROOKLYN",5,3064052,2513,301,0,0,0,list(),NA
"B00512893-I1",2021-05-10 12:00:00,2022-03-08 05:00:00,"246 54 STREET","BROOKLYN",24,3014493,821,307,0,0,0,list(),NA
"Q00058717-I1",2018-07-05 12:00:00,2019-07-05 12:00:00,"38-21 9 STREET","QUEENS",26,4005396,475,401,0,0,0,list(),NA
"Q00687412-I1",2022-02-25 12:00:00,2023-02-25 05:00:00,"57-14 B GRANGER STREET","QUEENS",42,4619478,1950,404,0,0,0,list(),NA
"M00694726-I1",2023-06-05 12:00:00,2024-03-12 12:00:00,"316 PLEASANT AVENUE","MANHATTAN",49,1053165,1715,111,0,0,0,list(),NA
"X00329398-I1",2020-10-13 12:00:00,2021-10-13 04:00:00,"1175 RIVER AVENUE","BRONX",73,2003028,2496,204,0,0,0,list(),NA
"B00708397-I1",2023-04-06 12:00:00,2024-03-31 12:00:00,"2390 PITKIN AVENUE","BROOKLYN",15,3089209,4017,305,0,0,0,list(),NA
"Q08020965-I1",2022-10-19 12:00:00,2023-10-19 04:00:00,"38-05 97 STREET","QUEENS",1,4623480,1763,403,0,0,0,list(),NA
"B00007169-I1",2022-11-09 12:00:00,2023-11-09 05:00:00,"344 WILLOUGHBY AVENUE","BROOKLYN",33,3859455,1927,303,0,0,0,list(),NA
"M00043090-I1",2018-05-10 12:00:00,2018-07-11 12:00:00,"127 WEST 112 STREET","MANHATTAN",12,1810189,1822,110,0,0,0,list(),NA
"B00762133-I1",2022-07-09 12:00:00,2023-04-01 12:00:00,"184 BEDFORD AVENUE","BROOKLYN",23,3062080,2327,301,0,0,0,list(),NA
"B00303667-I1",2022-04-13 12:00:00,2023-04-08 04:00:00,"194 BUFFALO AVENUE","BROOKLYN",50,3428940,1368,308,0,0,0,list(),NA
"B00905636-I1",2023-08-03 12:00:00,2024-06-13 04:00:00,"13 GREENPOINT AVENUE","BROOKLYN",45,3336997,2556,301,0,0,0,list(),NA
"X00477349-S2",2021-02-27 12:00:00,2021-02-28 12:00:00,"1 EVENTS PLAZA","BRONX",1,2831894,9999,206,0,0,0,list(),NA
"B00120286-I1",2019-02-12 12:00:00,2020-02-12 12:00:00,"312 BROADWAY","BROOKLYN",1,3059663,2142,301,0,0,0,list(),NA
"M00644220-I1",2021-12-16 12:00:00,2022-12-16 05:00:00,"120 LEXINGTON AVENUE","MANHATTAN",17,1082101,884,105,0,0,0,list(),NA
"X08039383-I1",2023-07-21 12:00:00,2024-06-27 04:00:00,"1760 BOONE AVENUE","BRONX",50,2130917,3015,203,0,0,0,list(),NA
"M00053798-I1",2018-06-20 12:00:00,2019-06-20 12:00:00,"540 WEST 21 STREET","MANHATTAN",53,1076121,692,104,0,0,0,list(),NA
"X00818184-I1",2023-01-26 12:00:00,2023-06-09 04:00:00,"3020 WILLIAMSBRIDGE ROAD","BRONX",37,2054865,4548,211,0,0,0,list(),NA
